Event ID 	 Event type 	 Covered text 	 combinedName 	 Paper ID 	 sentence 	 CL 	 Uncertainty
E6	Positive_regulation	induce	Positive_regulation_bFGF_CD13_E6	/tmp/Positive_regulation_bFGF_CD13.txt	The authors have also reported that exogenous bFGF could induce CD13 expression in KS1767 Kaposi sarcoma cells (Bhagwat et al, 2001).	false	Certain
E1	Binding	bound	Binding_Sema-PSI_HGF_E1	/tmp/Binding_Sema-PSI_HGF.txt	Binding_Sema-PSI_HGF  Consistent with previous measurements  (40), Sema-PSI and Sema bound  to HGF with an affinity at least one log lower compared with decoy Met.	false	Certain
E2	Binding	binding	Binding_Sema-PSI_HGF_E2	/tmp/Binding_Sema-PSI_HGF.txt	In conclusion, both soluble Sema-PSI and IPT, capable of binding to HGF  autonomously, interfere with tumor growth and invasion in animal models.	false	Uncertain
E1	Binding	association	Binding_FLNa_F-actin_E1	/tmp/Binding_FLNa_F-actin.txt	Binding_FLNa_F-actin  This wide range of phenotypes is presumably attributed to alterations of FLNa association with F-actin and its binding partners, obstructing analysis of mechanisms underlying FLNa pathogenesis.	false	Certain
E2	Binding	affinity	Binding_FLNa_F-actin_E2	/tmp/Binding_FLNa_F-actin.txt	We have previously shown that dimerization of FLNa increases its affinity for F-actin by at least one order of magnitude.	false	Certain
E3	Binding	binds	Binding_FLNa_F-actin_E3	/tmp/Binding_FLNa_F-actin.txt	FLNa also binds numerous cellular components other than F-actin, including membrane receptors, enzymes, channels, signaling intermediates, and transcription factors, and it modulates the functional activities of these binding partners (Stossel et al., 2001; Feng and Walsh, 2004; Popowicz et al., 2006).	false	Certain
E4	Binding	binds	Binding_FLNa_F-actin_E4	/tmp/Binding_FLNa_F-actin.txt	Despite all of this information, how FLNa binds and architecturally organizes F-actin and serves as a functional platform for multiple cellular constituents is completely obscure.	false	Certain
E5	Binding	Binding	Binding_FLNa_F-actin_E5	/tmp/Binding_FLNa_F-actin.txt	Binding of FLNa and FLNa truncates to F-actin.	false	Certain
E6	Binding	Binding	Binding_FLNa_F-actin_E6	/tmp/Binding_FLNa_F-actin.txt	Binding of FLNa and its truncates to F-actin was specific and saturable.Fig. 4, B and C (note that Fig. 4 C is an enlarged view of Fig. 4 B), plot bound FLNa against free (supernatant) FLNa, and Fig. 4, D and E, show these data in the form of a Scatchard plot.	false	Certain
E7	Binding	associated	Binding_FLNa_F-actin_E7	/tmp/Binding_FLNa_F-actin.txt	We evaluated the effect of actin filament length on the amount of FLNa associated with F-actin (Fig. 7 D).	false	Uncertain
E8	Binding	binding	Binding_FLNa_F-actin_E8	/tmp/Binding_FLNa_F-actin.txt	Our FLNa/F-actin binding studies revealed that dimeric FLNa has 2 classes of apparent binding affinities for F-actin (Table I).	false	Certain
E9	Binding	bound	Binding_FLNa_F-actin_E9	/tmp/Binding_FLNa_F-actin.txt	Many FLNa-binding partners may constitutively interact with the rod 2 domain of FLNa bound to F-actin, but mechanical stretching of the rod may, in some circumstances, regulate the availability of binding interfaces, possibly explaining the role of FLNa in mechanotransduction (Kainulainen et al., 2002).	false	Certain
E1	Regulation	inhibited	Regulation_IL-24_VEGF_E1	/tmp/Regulation_IL-24_VEGF.txt	Regulation_IL-24_VEGF  Follow-up studies in our laboratory demonstrated IL-24 inhibited VEGF expression in lung and prostate cancer cells through the Src pathway [101].	false	Certain
E2	Regulation	inhibited	Regulation_IL-24_VEGF_E2	/tmp/Regulation_IL-24_VEGF.txt	The results from this study showed IL-24 inhibited VEGF expression in tumor cells that resulted in diminished signaling to endothelial cell survival thereby causing an antiangiogenic effect.	false	Certain
E1	Binding	interaction	Binding_p53_HDM2_E1	/tmp/Binding_p53_HDM2.txt	Binding_p53_HDM2  Others authors have demonstrated that in glioblastoma p48 isoform induces proliferation, in vitro and in vivo, because it causes p53 poly-ubiquitination and degradation trough the interaction with HDM2, while p42 reduces growth and promotes differentiation (20,21,36).	false	Certain
E2	Binding	binding	Binding_p53_HDM2_E2	/tmp/Binding_p53_HDM2.txt	Naderi et al. [26] proposed that elevated cAMP levels enhanced the binding of p53 to its negative regulator HDM2, which overrode the stabilization of the p53 protein induced by DNA damages.	false	Certain
E3	Binding	binding	Binding_p53_HDM2_E3	/tmp/Binding_p53_HDM2.txt	However, the causal relationship between the increase in cAMP levels and the enhancement in p53 binding to HDM2 was not fully established.	false	Certain
E1	Regulation	activate	Regulation_RAS_MAPK_E1	/tmp/Regulation_RAS_MAPK.txt	Regulation_RAS_MAPK  RAS mutations constitutively activate both MAPK and PI3K/AKT signaling pathways.	false	Certain
E2	Regulation	activate	Regulation_RAS_MAPK_E2	/tmp/Regulation_RAS_MAPK.txt	RAS has been shown to activate both the MAPK and the PI3K/AKT pathways in epithelial cells [27].	false	Certain
E1	Protein_catabolism	activate	Protein_catabolism_PI3K_AKT_E1	/tmp/Protein_catabolism_PI3K_AKT.txt	Protein_catabolism_PI3K_AKT  PI3K can activate Akt and subsequently phosphorylate several target proteins, including mammalian target of rapamycin (mTOR).	false	Uncertain
E2	Protein_catabolism	activation	Protein_catabolism_PI3K_AKT_E2	/tmp/Protein_catabolism_PI3K_AKT.txt	Both the 3-phosphatase PTEN and 5-phosphatases can hydrolyse PI(3,4,5)P3; the latter has been shown in many studies to be the most efficient phospholipid product of PI3K in activation of Akt, and is essential in PI3K-mediated oncogenic transformation2124.	false	Certain
E3	Protein_catabolism	activates	Protein_catabolism_PI3K_AKT_E3	/tmp/Protein_catabolism_PI3K_AKT.txt	Activated FAK was reported to phosphorylate the downstream PI3K that, in turn, activates Akt [43].	false	Certain
E4	Protein_catabolism	increased	Protein_catabolism_PI3K_AKT_E4	/tmp/Protein_catabolism_PI3K_AKT.txt	RAS can also bind and activate PI3K, resulting in increased AKT activity [52].	false	Certain
E5	Protein_catabolism	activate	Protein_catabolism_PI3K_AKT_E5	/tmp/Protein_catabolism_PI3K_AKT.txt	In many cancers, this PTEN tumour suppressor function is not active, allowing pi3k to activate Akt.	false	Certain
E6	Protein_catabolism	acting	Protein_catabolism_PI3K_AKT_E6	/tmp/Protein_catabolism_PI3K_AKT.txt	PI3K acting through Akt was implicated as a key mediator of the aberrant survival of Ras-transformed epithelial cells in the absence of attachment, and as a mediator of matrix-induced survival of normal epithelial cells [181].	false	Certain
E7	Protein_catabolism	induced	Protein_catabolism_PI3K_AKT_E7	/tmp/Protein_catabolism_PI3K_AKT.txt	The rapamycin-induced phosphorylation of Akt and eIF4E was suppressed by LY294002, suggesting the requirement of PI3K in this process [476].	false	Certain
E8	Protein_catabolism	regulated	Protein_catabolism_PI3K_AKT_E8	/tmp/Protein_catabolism_PI3K_AKT.txt	The activity of Akt is regulated by PI3K via the synthesis of phosphatidyl inositol 3, 4, 5-triphosphate (PIP3).	false	Certain
E9	Protein_catabolism	activates	Protein_catabolism_PI3K_AKT_E9	/tmp/Protein_catabolism_PI3K_AKT.txt	PI3K activates Akt, with resultant promotion of cellular survival and growth.	false	Certain
E1	Negative_regulation	inactivate	Negative_regulation_Akt_GSK3_E1	/tmp/Negative_regulation_Akt_GSK3.txt	Negative_regulation_Akt_GSK3  In addition, Akt also serves to phosphorylate and inactivate GSK3.	false	Certain
E2	Negative_regulation	inhibition	Negative_regulation_Akt_GSK3_E2	/tmp/Negative_regulation_Akt_GSK3.txt	As GSK3 phosphorylates cyclin D and cyclin E and targets them for proteasomal degradation [67, 68], inhibition of GSK3 by Akt thereby acts to stabilise key cyclins involved in cell cycle entry.	false	Certain
E1	Negative_regulation	reduces	Negative_regulation_NME2_telomerase_E1	/tmp/Negative_regulation_NME2_telomerase.txt	Negative_regulation_NME2_telomerase  Metastases suppressor NME2 associates with telomere ends and telomerase and reduces telomerase activity within cells Most remarkably, results demonstrate that NME2 associates with telomerase and reduces telomerase activity in vitro and in vivo, and sustained NME2 expression resulted in reduced telomere length in aggressive human cancer cells.	false	Certain
E2	Negative_regulation	reduces	Negative_regulation_NME2_telomerase_E2	/tmp/Negative_regulation_NME2_telomerase.txt	Negative_regulation_NME2_telomerase  Metastases suppressor NME2 associates with telomere ends and telomerase and reduces telomerase activity within cells Most remarkably, results demonstrate that NME2 associates with telomerase and reduces telomerase activity in vitro and in vivo, and sustained NME2 expression resulted in reduced telomere length in aggressive human cancer cells.	false	Certain
E3	Negative_regulation	inhibits	Negative_regulation_NME2_telomerase_E3	/tmp/Negative_regulation_NME2_telomerase.txt	NME2 inhibits telomerase activity in vitro Based on the finding that NME2 inhibits telomerase activity in vitro, we next sought to check whether NME2 influenced telomere length and/or telomerase activity in vivo.	false	Certain
E4	Negative_regulation	inhibits	Negative_regulation_NME2_telomerase_E4	/tmp/Negative_regulation_NME2_telomerase.txt	NME2 inhibits telomerase activity in vitro Based on the finding that NME2 inhibits telomerase activity in vitro, we next sought to check whether NME2 influenced telomere length and/or telomerase activity in vivo.	false	Certain
E5	Negative_regulation	regulates	Negative_regulation_NME2_telomerase_E5	/tmp/Negative_regulation_NME2_telomerase.txt	Second, our findings reveal NME2 interaction with telomerase and demonstrate that NME2 negatively regulates telomerase activity in vitro and in vivo.	false	Certain
E1	Protein_catabolism	phosphorylates	Protein_catabolism_Raf_MEK_E1	/tmp/Protein_catabolism_Raf_MEK.txt	Protein_catabolism_Raf_MEK  Upon activation, RAF phosphorylates and activates MEK, which activates ERK/RSK pathway.	false	Certain
E2	Protein_catabolism	phosphorylates	Protein_catabolism_Raf_MEK_E2	/tmp/Protein_catabolism_Raf_MEK.txt	RAF phosphorylates and activates MEK, which phosphorylates and activates ERK.	false	Certain
E3	Protein_catabolism	activation	Protein_catabolism_Raf_MEK_E3	/tmp/Protein_catabolism_Raf_MEK.txt	The small G protein RAS is localized to the plasma membrane and activates a downstream factor, RAF, followed by sequential activation of MEK and ERK [7].	false	Certain
E4	Protein_catabolism	activates	Protein_catabolism_Raf_MEK_E4	/tmp/Protein_catabolism_Raf_MEK.txt	Upon activation, Ras recruits and activates Raf, that phosphorylates and activates MEK, which the only known substrate are ERK kinases.	false	Certain
E5	Protein_catabolism	phosphorylates	Protein_catabolism_Raf_MEK_E5	/tmp/Protein_catabolism_Raf_MEK.txt	In the MAPK cascade, Raf phosphorylates and activates MEK, which in turn phosphorylates and activates ERK.	false	Certain
E6	Protein_catabolism	activates	Protein_catabolism_Raf_MEK_E6	/tmp/Protein_catabolism_Raf_MEK.txt	Through phosphorylation, RAS activates RAF, which in turn phosphorylates and activates MEK.	false	Certain
E7	Protein_catabolism	phosphorylates	Protein_catabolism_Raf_MEK_E7	/tmp/Protein_catabolism_Raf_MEK.txt	Activated Raf phosphorylates MEK on two serine residues in the activation loop, which results in the activation of this protein kinase.	false	Certain
E8	Protein_catabolism	activates	Protein_catabolism_Raf_MEK_E8	/tmp/Protein_catabolism_Raf_MEK.txt	As previously mentioned, activated Raf phosphorylates and activates MEK and downstream efforts [3].	false	Certain
E9	Protein_catabolism	activated	Protein_catabolism_Raf_MEK_E9	/tmp/Protein_catabolism_Raf_MEK.txt	MEK is mainly activated by Raf, however in some cells MEK has also been described to be activated by the TPL2/Cot pathway.	false	Certain
E10	Protein_catabolism	binds	Protein_catabolism_Raf_MEK_E10	/tmp/Protein_catabolism_Raf_MEK.txt	RAF tightly binds to MEK, and CH5126766 then binds to MEK, such that RAF cannot be phosphorylated and released [18], [19].	false	Certain
E11	Protein_catabolism	binding	Protein_catabolism_Raf_MEK_E11	/tmp/Protein_catabolism_Raf_MEK.txt	In contrast, the allosteric inhibitor Trametinib reduces Raf binding to Mek.	false	Certain
E1	Binding	association	Binding_N-WASP_hnRNPK_E1	/tmp/Binding_N-WASP_hnRNPK.txt	Binding_N-WASP_hnRNPK  Moreover, overexpression of RTVP-1 decreased the association of N-WASP and hnRNPK, which has been reported to inhibit N-WASP effects on cell spreading and migration.	false	Certain
E2	Binding	association	Binding_N-WASP_hnRNPK_E2	/tmp/Binding_N-WASP_hnRNPK.txt	To test this hypothesis we examined the association of N-WASP and hnRNPK in the presence or absence of RTVP-1.	false	Uncertain
E3	Binding	interaction	Binding_N-WASP_hnRNPK_E3	/tmp/Binding_N-WASP_hnRNPK.txt	RTVP-1 inhibits the interaction of N-WASP and hnRNPK in glioma cells	false	Certain
E1	Phosphorylation	activate	Phosphorylation_Ras_Raf-1_E1	/tmp/Phosphorylation_Ras_Raf-1.txt	Phosphorylation_Ras_Raf-1  [9] also reported that activated Ras is able to activate both Raf-1 and B-Raf, adding additional complexity to the pathway, whilst activated Rap1 is only able to activate B-Raf.	false	Certain
E2	Phosphorylation	activate	Phosphorylation_Ras_Raf-1_E2	/tmp/Phosphorylation_Ras_Raf-1.txt	However, knocking out Ras results in a slightly lower peak ERK signal when compared to the Rap1 knockout, this is probably to be expected given that Ras can activate both Raf-1 and B-Raf whilst Rap1 can only activate B-Raf.	false	Uncertain
E3	Phosphorylation	activate	Phosphorylation_Ras_Raf-1_E3	/tmp/Phosphorylation_Ras_Raf-1.txt	This is because a constitutively active Ras, which cannot be deactivated by Ras-GAP, is always able to activate Raf-1 and B-Raf which results in the constitutive activation of MEK and subsequently ERK to high levels.	false	Uncertain
E1	Binding	bind	Binding_VEGF-D_VEGFR-3_E1	/tmp/Binding_VEGF-D_VEGFR-3.txt	Binding_VEGF-D_VEGFR-3  Another structurally related lymphatic growth factor is VEGF-D, which also can bind to VEGFR-3 and activate lymphangiogenesis [91].	false	Uncertain
E2	Binding	Interactions	Binding_VEGF-D_VEGFR-3_E2	/tmp/Binding_VEGF-D_VEGFR-3.txt	Interactions between VEGF-D and VEGFR-3 can promote the early events of lymphatic metastasis, as demonstrated in a VEGF-D-driven mouse tumor model (205).	false	Certain
E3	Binding	interact	Binding_VEGF-D_VEGFR-3_E3	/tmp/Binding_VEGF-D_VEGFR-3.txt	The evaluation of lymphangiogenesis in cancer is strongly focused on VEGF-C and VEGF-D that interact with the specific receptor VEGFR-3.	false	Certain
E1	Positive_regulation	activating	Positive_regulation_p53_Bax_E1	/tmp/Positive_regulation_p53_Bax.txt	Positive_regulation_p53_Bax  It was also shown that cytosolic p53 can induce the mitochondrial apoptosis pathway by activating Bax and that Puma is required to release cytosolic p53 from Bcl-xL [56, 57].	false	Certain
E2	Positive_regulation	upregulated	Positive_regulation_p53_Bax_E2	/tmp/Positive_regulation_p53_Bax.txt	Thus, Bax, Noxa, Puma, Bik/Nbk and Bid are upregulated by p53 [81-83].	false	Certain
E1	Regulation	inhibited	Regulation_quercetin_c-Met_E1	/tmp/Regulation_quercetin_c-Met.txt	Regulation_quercetin_c-Met  Besides, stimulation with HGF caused an apparent c-Met dimerization (lane 5 versus 3), which was also inhibited by quercetin pre-incubation (lane 6 versus 5).	false	Certain
E2	Regulation	inhibited	Regulation_quercetin_c-Met_E2	/tmp/Regulation_quercetin_c-Met.txt	Since c-Met is a membrane receptor tyrosine kinase, we examined if quercetin inhibited cell surface c-Met expression.	false	Uncertain
E3	Regulation	reduced	Regulation_quercetin_c-Met_E3	/tmp/Regulation_quercetin_c-Met.txt	Furthermore, Coleman et al. found that all the flavonoids luteolin, apigenin, and quercetin, which possess a same moiety with a C2-C3 double bond in the C-ring, reduced c-Met expression in human prostate cancer cells [31].	false	Certain
E1	Regulation	inactivate	Regulation_Akt_GSK3_E1	/tmp/Regulation_Akt_GSK3.txt	Regulation_Akt_GSK3  In addition, Akt also serves to phosphorylate and inactivate GSK3.	false	Certain
E2	Regulation	inhibition	Regulation_Akt_GSK3_E2	/tmp/Regulation_Akt_GSK3.txt	As GSK3 phosphorylates cyclin D and cyclin E and targets them for proteasomal degradation [67, 68], inhibition of GSK3 by Akt thereby acts to stabilise key cyclins involved in cell cycle entry.	false	Certain
E1	Binding	binding	Binding_MDM2_NGFR_E1	/tmp/Binding_MDM2_NGFR.txt	Binding_MDM2_NGFR  (G) A schematic of MDM2 binding region on NGFR.	false	Certain
E2	Binding	binding	Binding_MDM2_NGFR_E2	/tmp/Binding_MDM2_NGFR.txt	NGFR regulates p53 stability by binding to MDM2 Next, we tested if NGFR interacts with MDM2 by conducting a set of reciprocal co-immunoprecipitation (co-IP) assays.	false	Certain
E3	Binding	interacts	Binding_MDM2_NGFR_E3	/tmp/Binding_MDM2_NGFR.txt	NGFR regulates p53 stability by binding to MDM2 Next, we tested if NGFR interacts with MDM2 by conducting a set of reciprocal co-immunoprecipitation (co-IP) assays.	false	Certain
E4	Binding	bound	Binding_MDM2_NGFR_E4	/tmp/Binding_MDM2_NGFR.txt	Indeed, ectopic NGFR bound to ectopic MDM2, and vice versa (Figure 5A).	false	Certain
E5	Binding	interaction	Binding_MDM2_NGFR_E5	/tmp/Binding_MDM2_NGFR.txt	Also, we validated the interaction between endogenous NGFR and MDM2 in human neuroblastoma SK-N-SH cells that sustains high level of NGFR (Figure 5H).	false	Certain
E6	Binding	interacts	Binding_MDM2_NGFR_E6	/tmp/Binding_MDM2_NGFR.txt	Hence, these results demonstrate that the N-terminus of NGFR binds to the C-terminus of MDM2, and this interaction occurs in the nucleus.10.7554/eLife.15099.010Figure 5.NGFR interacts with MDM2 in the nucleus.(A,B) NGFR interacts with MDM2.	false	Certain
E7	Binding	interaction	Binding_MDM2_NGFR_E7	/tmp/Binding_MDM2_NGFR.txt	(H) Endogenous interaction of NGFR and MDM2 in SK-N-SH cells.	false	Certain
E8	Binding	interacts	Binding_MDM2_NGFR_E8	/tmp/Binding_MDM2_NGFR.txt	(I,J,K) NGFR interacts with both MDM2 and p53 in the nucleus.	false	Certain
E9	Binding	binds	Binding_MDM2_NGFR_E9	/tmp/Binding_MDM2_NGFR.txt	Convincingly, we showed that NGFR binds to MDM2 in the nucleus and assists this E3 ligase to ubiquitinate p53 and promote its degradation (Figures 3,5).	false	Certain
E1	Binding	association	Binding_IGF-I_IGFBP-3_E1	/tmp/Binding_IGF-I_IGFBP-3.txt	Binding_IGF-I_IGFBP-3  We computed odds ratios to estimate relative risks for the association of IGF-I, IGF-II, and IGFBP-3 and pancreatic cancer risk using conditional logistic regression.	false	Certain
E2	Binding	association	Binding_IGF-I_IGFBP-3_E2	/tmp/Binding_IGF-I_IGFBP-3.txt	Two smaller studies have evaluated the association of IGF-I and IGFBP-3 with pancreatic cancer risk (Lin et al, 2004; Stolzenberg-Solomon et al, 2004).	false	Uncertain
E3	Binding	association	Binding_IGF-I_IGFBP-3_E3	/tmp/Binding_IGF-I_IGFBP-3.txt	However, the lack of association between IGF-I, IGF-II, or IGFBP-3 and pancreatic cancer in cases and matched controls with eight or more years between plasma collection and cancer diagnosis is reassuring that we are not missing a large effect of these plasma markers.	false	Certain
E1	Regulation	regulated	Regulation_ATF2_MITF_E1	/tmp/Regulation_ATF2_MITF.txt	Regulation_ATF2_MITF  MITF is regulated by the transcription factor ATF2.	false	Certain
E2	Regulation	regulates	Regulation_ATF2_MITF_E2	/tmp/Regulation_ATF2_MITF.txt	ATF2 regulates MITF in melanocytes and melanoma cells.	false	Certain
E3	Regulation	regulates	Regulation_ATF2_MITF_E3	/tmp/Regulation_ATF2_MITF.txt	Given that ATF2 negatively regulates MITF in melanocytes of mouse and human tissues and in related melanocyte cell lines, we asked whether ATF2 also regulates MITF in human melanoma cells.	false	Certain
E4	Regulation	affected	Regulation_ATF2_MITF_E4	/tmp/Regulation_ATF2_MITF.txt	MITF was not affected by altered ATF2 expression in 2/18 cell lines (Table 4, Figure S5).	false	Certain
E5	Regulation	regulation	Regulation_ATF2_MITF_E5	/tmp/Regulation_ATF2_MITF.txt	Our quest to understand mechanisms underlying ATF2 activity in this process led us to identify an important role for ATF2 regulation of MITF, an important regulator of melanocyte biogenesis and a factor implicated in melanoma progression [49].	false	Uncertain
E1	Binding	associated	Binding_MDR1_CD44_E1	/tmp/Binding_MDR1_CD44.txt	Binding_MDR1_CD44  Studies indicate that MDR1 is associated with CD44 in lipid microdomain and can be linked via CD44 with the actin cytoskeleton so that expression of both CD44 and MDR1 are concomitantly regulated.	false	Uncertain
E2	Binding	associated	Binding_MDR1_CD44_E2	/tmp/Binding_MDR1_CD44.txt	MDR1 is associated with CD44 in lipid microdomain and can be linked via CD44 with the actin cytoskeleton so that expression of both CD44 and MDR1 are concomitantly regulated (240) (Figure 4A).	false	Certain
E3	Binding	associate	Binding_MDR1_CD44_E3	/tmp/Binding_MDR1_CD44.txt	These events initiate the upregulation of MDR1, and then CD44 can associate with and stabilize MDR1 gene expression (244).	false	Certain
E1	Positive_regulation	induces	Positive_regulation_IgE_VEGF_E1	/tmp/Positive_regulation_IgE_VEGF.txt	Positive_regulation_IgE_VEGF  In this paper we show that monomeric IgE (with irrelevant capacity of tumor recognition and in the absence of antigen) induces VEGF production in isolated MC through a Fyn kinase-dependent mechanism, and this exacerbates pro-tumorigenic properties of this particular cell type in vivo.	false	Certain
E1	Phosphorylation	phosphorylates	Phosphorylation_Raf_MEK_E1	/tmp/Phosphorylation_Raf_MEK.txt	Phosphorylation_Raf_MEK  Upon activation, RAF phosphorylates and activates MEK, which activates ERK/RSK pathway.	false	Certain
E2	Phosphorylation	phosphorylates	Phosphorylation_Raf_MEK_E2	/tmp/Phosphorylation_Raf_MEK.txt	RAF phosphorylates and activates MEK, which phosphorylates and activates ERK.	false	Certain
E3	Phosphorylation	activation	Phosphorylation_Raf_MEK_E3	/tmp/Phosphorylation_Raf_MEK.txt	The small G protein RAS is localized to the plasma membrane and activates a downstream factor, RAF, followed by sequential activation of MEK and ERK [7].	false	Certain
E4	Phosphorylation	activates	Phosphorylation_Raf_MEK_E4	/tmp/Phosphorylation_Raf_MEK.txt	Upon activation, Ras recruits and activates Raf, that phosphorylates and activates MEK, which the only known substrate are ERK kinases.	false	Certain
E5	Phosphorylation	phosphorylates	Phosphorylation_Raf_MEK_E5	/tmp/Phosphorylation_Raf_MEK.txt	In the MAPK cascade, Raf phosphorylates and activates MEK, which in turn phosphorylates and activates ERK.	false	Certain
E6	Phosphorylation	activates	Phosphorylation_Raf_MEK_E6	/tmp/Phosphorylation_Raf_MEK.txt	Through phosphorylation, RAS activates RAF, which in turn phosphorylates and activates MEK.	false	Certain
E7	Phosphorylation	phosphorylates	Phosphorylation_Raf_MEK_E7	/tmp/Phosphorylation_Raf_MEK.txt	Activated Raf phosphorylates MEK on two serine residues in the activation loop, which results in the activation of this protein kinase.	false	Certain
E8	Phosphorylation	activates	Phosphorylation_Raf_MEK_E8	/tmp/Phosphorylation_Raf_MEK.txt	As previously mentioned, activated Raf phosphorylates and activates MEK and downstream efforts [3].	false	Certain
E9	Phosphorylation	activated	Phosphorylation_Raf_MEK_E9	/tmp/Phosphorylation_Raf_MEK.txt	MEK is mainly activated by Raf, however in some cells MEK has also been described to be activated by the TPL2/Cot pathway.	false	Certain
E10	Phosphorylation	binds	Phosphorylation_Raf_MEK_E10	/tmp/Phosphorylation_Raf_MEK.txt	RAF tightly binds to MEK, and CH5126766 then binds to MEK, such that RAF cannot be phosphorylated and released [18], [19].	false	Certain
E11	Phosphorylation	binding	Phosphorylation_Raf_MEK_E11	/tmp/Phosphorylation_Raf_MEK.txt	In contrast, the allosteric inhibitor Trametinib reduces Raf binding to Mek.	false	Certain
E1	Positive_regulation	activate	Positive_regulation_Ras_B-Raf_E1	/tmp/Positive_regulation_Ras_B-Raf.txt	Positive_regulation_Ras_B-Raf  [9] also reported that activated Ras is able to activate both Raf-1 and B-Raf, adding additional complexity to the pathway, whilst activated Rap1 is only able to activate B-Raf.	false	Certain
E2	Positive_regulation	activate	Positive_regulation_Ras_B-Raf_E2	/tmp/Positive_regulation_Ras_B-Raf.txt	However, knocking out Ras results in a slightly lower peak ERK signal when compared to the Rap1 knockout, this is probably to be expected given that Ras can activate both Raf-1 and B-Raf whilst Rap1 can only activate B-Raf.	false	Uncertain
E3	Positive_regulation	activate	Positive_regulation_Ras_B-Raf_E3	/tmp/Positive_regulation_Ras_B-Raf.txt	This is because a constitutively active Ras, which cannot be deactivated by Ras-GAP, is always able to activate Raf-1 and B-Raf which results in the constitutive activation of MEK and subsequently ERK to high levels.	false	Uncertain
E1	Regulation	upregulate	Regulation_p53_DDB2_E1	/tmp/Regulation_p53_DDB2.txt	Regulation_p53_DDB2  Moreover, p53 has been found to upregulate DDB2 and XPC at the RNA and protein levels [82].	false	Certain
E2	Regulation	induced	Regulation_p53_DDB2_E2	/tmp/Regulation_p53_DDB2.txt	Since DDB2 is directly induced by p53, its temporal evolution follows that of [p53p] (cf. Figure 4A).	false	Certain
E1	Protein_catabolism	interact	Protein_catabolism_MEK_ERK_E1	/tmp/Protein_catabolism_MEK_ERK.txt	Protein_catabolism_MEK_ERK  These results indicate that neither the addition of the V5 tag nor the introduction of the cleavage-resistant mutation alters the ability of MEK to interact with and phosphorylate ERK.	false	Certain
E2	Protein_catabolism	activates	Protein_catabolism_MEK_ERK_E2	/tmp/Protein_catabolism_MEK_ERK.txt	RAF phosphorylates and activates MEK, which phosphorylates and activates ERK.	false	Certain
E3	Protein_catabolism	induce	Protein_catabolism_MEK_ERK_E3	/tmp/Protein_catabolism_MEK_ERK.txt	COT was demonstrated to induce ERK via MEK but independent of Raf [67].	false	Certain
E4	Protein_catabolism	activates	Protein_catabolism_MEK_ERK_E4	/tmp/Protein_catabolism_MEK_ERK.txt	In the MAPK cascade, Raf phosphorylates and activates MEK, which in turn phosphorylates and activates ERK.	false	Certain
E5	Protein_catabolism	activate	Protein_catabolism_MEK_ERK_E5	/tmp/Protein_catabolism_MEK_ERK.txt	MEK is the only enzyme known to activate ERK and being located downstream of Ras, and Raf has therefore been identified as an attractive therapeutic target within this central cascade.	false	Certain
E6	Protein_catabolism	activates	Protein_catabolism_MEK_ERK_E6	/tmp/Protein_catabolism_MEK_ERK.txt	Activated MEK activates ERK, which induces several proliferative and survival processes, one of which is activation of the cyclin D-CDK4/6 complex (discussed above) upon translocation to the nucleus.	false	Certain
E7	Protein_catabolism	inhibit	Protein_catabolism_MEK_ERK_E7	/tmp/Protein_catabolism_MEK_ERK.txt	Conversely, MEK inhibitors inhibit ERK phosphorylation in all cells, potentially leading to toxicity caused by suppression of P-ERK in normal tissues, and consequently limiting the dose that can be administered in patients.	false	Certain
E8	Protein_catabolism	inhibit	Protein_catabolism_MEK_ERK_E8	/tmp/Protein_catabolism_MEK_ERK.txt	These point mutations severely attenuated the ability of MEK inhibitors to inhibit ERK phosphorylation.	false	Certain
E9	Protein_catabolism	activates	Protein_catabolism_MEK_ERK_E9	/tmp/Protein_catabolism_MEK_ERK.txt	MEK then phosphorylates and activates ERK, allowing its translocation to the nucleus where it phosphorylates transcriptional factors permitting the expression of a variety of genes.	false	Certain
E10	Protein_catabolism	activate	Protein_catabolism_MEK_ERK_E10	/tmp/Protein_catabolism_MEK_ERK.txt	The BRAFV600E mutation directly leads to activation of MEK although other mutations in BRAF appear to indirectly activate ERK through CRAF and not MEK (Wan et al 2004).	false	Uncertain
E11	Protein_catabolism	activates	Protein_catabolism_MEK_ERK_E11	/tmp/Protein_catabolism_MEK_ERK.txt	The B-Raf kinase is activated by GTP-Ras in response to growth factors and phosphorylates MEK, which in turn activates ERK to phosphorylate downstream targets such as kinases and transcription factors that promote cell division [30].	false	Certain
E12	Protein_catabolism	increase	Protein_catabolism_MEK_ERK_E12	/tmp/Protein_catabolism_MEK_ERK.txt	Furthermore, there was a strong increase in Erk phosphorylation by all four 599 variants (figure 2B) indicating that these mutants have an increased ability to activate MEK.	false	Certain
E1	Positive_regulation	drives	Positive_regulation_HMGB1_IL-10_E1	/tmp/Positive_regulation_HMGB1_IL-10.txt	Positive_regulation_HMGB1_IL-10  Furthermore, we demonstrate that HMGB1 drives IL-10 production in M2-like macrophages by selectively signalling through the Receptor for Advanced Glycation End products (RAGE).	false	Certain
