Event ID 	 Event type 	 Covered text 	 combinedName 	 Paper ID 	 sentence 	 CL 	 Uncertainty
E17	Binding	interaction	positive_DirectRegulation__Ras______RAF1_E17	/tmp/positive_DirectRegulation__Ras______RAF1.txt	Previous workers have shown that there is no interaction between Raf and Ras in the presence of GDP.	false	Certain
E18	Positive_regulation	activation	positive_DirectRegulation__Ras______RAF1_E18	/tmp/positive_DirectRegulation__Ras______RAF1.txt	The mechanism of Ras-induced Raf-1 activation is not fully understood.	false	Certain
E19	Activation	activation	positive_DirectRegulation__Ras______RAF1_E19	/tmp/positive_DirectRegulation__Ras______RAF1.txt	The mechanism of Ras-induced Raf-1 activation is not fully understood.	false	Certain
E20	Positive_regulation	leads	positive_DirectRegulation__Ras______RAF1_E20	/tmp/positive_DirectRegulation__Ras______RAF1.txt	This activation of Ras leads to activation of Raf.	false	Certain
E24	Positive_regulation	stimulates	positive_DirectRegulation__Ras______RAF1_E24	/tmp/positive_DirectRegulation__Ras______RAF1.txt	When activated, Ras in turn stimulates the Raf-MEK-ERK and PI 3-kinase pathways ( 34 ).	false	Certain
E25	Binding	bind	positive_DirectRegulation__Ras______RAF1_E25	/tmp/positive_DirectRegulation__Ras______RAF1.txt	The Ras and Rap1A proteins can bind to the Raf and RalGDS families.	false	Certain
E26	Activation	activation	positive_DirectRegulation__Ras______RAF1_E26	/tmp/positive_DirectRegulation__Ras______RAF1.txt	The membrane targeting and activation of C-Raf by Ras needs prohibitin in vivo.	false	Certain
E27	Positive_regulation	activation	positive_DirectRegulation__Ras______RAF1_E27	/tmp/positive_DirectRegulation__Ras______RAF1.txt	The membrane targeting and activation of C-Raf by Ras needs prohibitin in vivo.	false	Certain
E29	Binding	interact	positive_DirectRegulation__Ras______RAF1_E29	/tmp/positive_DirectRegulation__Ras______RAF1.txt	Raf Binding Ras was found to interact with Raf in a GTP-dependent manner ( 4 , 5 , 6 , 7 , 8 , 9 ) .	false	Certain
E1	Regulation	regulated	negative_PromoterBinding__RB1______E2F1_E1	/tmp/negative_PromoterBinding__RB1______E2F1.txt	negative PromoterBinding: RB1 ---| E2F1 :  E2F1 transcription function is regulated by interaction with hypophosphorylated pRb. retinoblastoma protein is recruited to the PAX8-binding site, and is involved in PAX8-mediated E2F1 transcription in cancer cells.	false	Certain
E2	Transcription	transcription	negative_PromoterBinding__RB1______E2F1_E2	/tmp/negative_PromoterBinding__RB1______E2F1.txt	negative PromoterBinding: RB1 ---| E2F1 :  E2F1 transcription function is regulated by interaction with hypophosphorylated pRb. retinoblastoma protein is recruited to the PAX8-binding site, and is involved in PAX8-mediated E2F1 transcription in cancer cells.	false	Certain
E1	Gene_expression	expression	positive_Expression__Cytoxan______BAX_E1	/tmp/positive_Expression__Cytoxan______BAX.txt	positive Expression: Cytoxan --+> BAX :  Bax expression was increased in the combined antagonist + cyclophosphamide, and antagonist only mice (groups 2 and 4).	false	Certain
E2	Transcription	transcription	positive_PromoterBinding__E2F1______MYC_E2	/tmp/positive_PromoterBinding__E2F1______MYC.txt	positive PromoterBinding: E2F1 --+> MYC :  In summary, these studies established that in myeloid cells: (1) v-Abl binds retinoblastoma resulting in increased E2F-1-driven c-myc transcription, and (2) an alternative pathway exists for TGF-beta1-mediated growth inhibition of v-Abl-transformed cells, in which increased rather than decreased E2F-mediated c-myc transcription is observed.	false	Certain
E3	Transcription	transcription	positive_PromoterBinding__E2F1______MYC_E3	/tmp/positive_PromoterBinding__E2F1______MYC.txt	positive PromoterBinding: E2F1 --+> MYC :  In summary, these studies established that in myeloid cells: (1) v-Abl binds retinoblastoma resulting in increased E2F-1-driven c-myc transcription, and (2) an alternative pathway exists for TGF-beta1-mediated growth inhibition of v-Abl-transformed cells, in which increased rather than decreased E2F-mediated c-myc transcription is observed.	false	Certain
E1	Binding	bound	positive_PromoterBinding__E2F1______MYC_E1	/tmp/positive_PromoterBinding__E2F1______MYC.txt	At the transcriptional level, the c-Myc promoter is potentially bound by several transcriptional factors, such as TCF4, LEF-1, β-catenin, γ-Catenin, E2F-1, p53 and NFκB.	false	Uncertain
E6	Transcription	transcription	positive_PromoterBinding__E2F1______MYC_E6	/tmp/positive_PromoterBinding__E2F1______MYC.txt	It has been reported that Ets-1 transactivates c-myc transcription at an E2F-1/Ets binding site located at position -68 of the c-myc promoter and that ETS proteins including Ets-1 and PU.1 share similar DNA binding domains (Roussel et al., 1994).	false	Certain
E10	Binding	occupied	positive_PromoterBinding__E2F1______MYC_E10	/tmp/positive_PromoterBinding__E2F1______MYC.txt	For example, in proliferating myeloid cells where the c-Myc gene is expressed, the c-Myc promoter is occupied by the activators E2F1 and Ets2 (21).	false	Certain
E15	Positive_regulation	transactivates	positive_PromoterBinding__E2F1______MYC_E15	/tmp/positive_PromoterBinding__E2F1______MYC.txt	Previous studies have shown that E2f1 transactivates the cMyc promoter through E2f1 binding sites in the promoter region of this gene .	false	Uncertain
E16	Negative_regulation	represses	positive_PromoterBinding__E2F1______MYC_E16	/tmp/positive_PromoterBinding__E2F1______MYC.txt	E2F1 transactivates c-Myb expression but represses c-Myc expression .	false	Certain
E17	Gene_expression	expression	positive_PromoterBinding__E2F1______MYC_E17	/tmp/positive_PromoterBinding__E2F1______MYC.txt	E2F1 transactivates c-Myb expression but represses c-Myc expression .	false	Certain
E1	Phosphorylation	phosphorylate	positive_ProtModification__JAK2______STAT1_E1	/tmp/positive_ProtModification__JAK2______STAT1.txt	positive ProtModification: JAK2 --+> STAT1 :  Relative to Jak2-WT, the ability of Jak2-Y372F to bind to and phosphorylate STAT1 was decreased, resulting in reduced Jak2-mediated downstream gene transcription.	false	Certain
E2	Positive_regulation	phosphorylates	positive_ProtModification__JAK2______STAT1_E2	/tmp/positive_ProtModification__JAK2______STAT1.txt	Interleukin-23 binding to an Interleukin-23 receptor expressed on dendritic cells, macrophages and monocytes triggers the activation of Jak2 and Tyk2, which in turn phosphorylates STAT1, STAT3, STAT4 and STAT5 as well as induce formation of STAT3-STAT4 heterodimers.	false	Certain
E4	Positive_regulation	regulated	positive_PromoterBinding__STAT5A______PAX5_E4	/tmp/positive_PromoterBinding__STAT5A______PAX5.txt	positive PromoterBinding: STAT5A --+> PAX5 :  PAX-5 is required for normal B-cell differentiation, and is regulated by STAT5 upon stimulation of early B-cells with the Early B-cell Factor .	false	Certain
E1	Positive_regulation	induce	positive_PromoterBinding__STAT5A______PAX5_E1	/tmp/positive_PromoterBinding__STAT5A______PAX5.txt	STAT5 then acts in synergy with Early, B cell factor to induce the expression of Pax5 .	false	Certain
E2	Positive_regulation	in	positive_PromoterBinding__STAT5A______PAX5_E2	/tmp/positive_PromoterBinding__STAT5A______PAX5.txt	EBF expression as well as expression of its targets, Pax5, Igα, and λ5, were restored in pre-pro-B cells in the presence of constitutive active STAT5.	false	Certain
E3	Positive_regulation	up-regulate	positive_PromoterBinding__STAT5A______PAX5_E3	/tmp/positive_PromoterBinding__STAT5A______PAX5.txt	Our results suggest that STAT5 phosphorylated by IL-7 can directly up-regulate Pax5 transcription in early B cells.	false	Uncertain
E1	Positive_regulation	stimulate	positive_ProtModification__MAPK8______FOS_E1	/tmp/positive_ProtModification__MAPK8______FOS.txt	positive ProtModification: MAPK8 --+> FOS :  MAP kinases including ERK, JNK and p38 can phosphorylate several transcription factors such as c-Jun and c-Fos, and then stimulate AP-1 activation.	false	Certain
E2	Activation	activation	positive_ProtModification__MAPK8______FOS_E2	/tmp/positive_ProtModification__MAPK8______FOS.txt	positive ProtModification: MAPK8 --+> FOS :  MAP kinases including ERK, JNK and p38 can phosphorylate several transcription factors such as c-Jun and c-Fos, and then stimulate AP-1 activation.	false	Certain
E12	Regulation	triggered	positive_MolTransport__BAX______CASP9_E12	/tmp/positive_MolTransport__BAX______CASP9.txt	positive MolTransport: BAX --+> CASP9 :  The adenine nucleotide translocator inhibitor bongkrekic acid prevented Bax and adenine nucleotide translocator interactions and inhibited Bax-triggered caspase-9 release from isolated brain mitochondria in vitro.	false	Certain
E2	Positive_regulation	leading	positive_MolTransport__BAX______CASP9_E2	/tmp/positive_MolTransport__BAX______CASP9.txt	In addition, Bax can heterodimerize with Bcl-2 or Bcl-x L, presumably also leading to the release of Apaf-1 and activation of caspase-9.	false	Certain
E3	Positive_regulation	induces	positive_MolTransport__BAX______CASP9_E3	/tmp/positive_MolTransport__BAX______CASP9.txt	Bax induces the release of both procaspase-9 (C, recombinant procaspase-9 served as positive control) and cytochrome c from the mitochondria, and bongkrekic acid inhibits the release of procaspase-9 but not cytochrome c. (b) Western blots showing the effects of bongkrekic acid on protein dimerization between Bax and adenine nucleotide translocator or voltage-dependent anion channel in isolated brain mitochondria.	false	Certain
E13	Regulation	triggered	positive_MolTransport__BAX______CASP9_E13	/tmp/positive_MolTransport__BAX______CASP9.txt	The adenine nucleotide translocator inhibitor bongkrekic acid, which interrupted Bax and adenine nucleotide translocator interactions and inhibited Bax-triggered caspase-9 release in vitro, showed significant protection against ischemia-induced caspase activation and cell death in the brain.	false	Certain
E4	Localization	release	positive_MolTransport__BAX______CASP9_E4	/tmp/positive_MolTransport__BAX______CASP9.txt	The adenine nucleotide translocator inhibitor bongkrekic acid, which interrupted Bax and adenine nucleotide translocator interactions and inhibited Bax-triggered caspase-9 release in vitro, showed significant protection against ischemia-induced caspase activation and cell death in the brain.	false	Certain
E5	Activation	activation	positive_MolTransport__BAX______CASP9_E5	/tmp/positive_MolTransport__BAX______CASP9.txt	Investigations of post-receptor signaling showed: caspase-8, Bid and Bax activation, increases in mitochondria permeability, cytochrome c release and caspase-9 activation.	false	Certain
E6	Positive_regulation	activation	positive_MolTransport__BAX______CASP9_E6	/tmp/positive_MolTransport__BAX______CASP9.txt	Investigations of post-receptor signaling showed: caspase-8, Bid and Bax activation, increases in mitochondria permeability, cytochrome c release and caspase-9 activation.	false	Certain
E11	Regulation	triggered	positive_MolTransport__BAX______CASP9_E11	/tmp/positive_MolTransport__BAX______CASP9.txt	The adenine nucleotide translocator inhibitor bongkrekic acid prevented Bax and adenine nucleotide translocator interactions and inhibited Bax-triggered caspase-9 release from isolated brain mitochondria in vitro.	false	Certain
E7	Positive_regulation	leading	positive_MolTransport__BAX______CASP9_E7	/tmp/positive_MolTransport__BAX______CASP9.txt	We show that calcium and Bax are responsible for the decrease in mitochondrial membrane potential (Deltapsi(m)), thereby leading to the release of cytochrome c and activation of caspase-9.	false	Certain
E8	Regulation	induced	positive_MolTransport__BAX______CASP9_E8	/tmp/positive_MolTransport__BAX______CASP9.txt	Pro-caspase-9 release from isolated mitochondria is induced by digitonin, Ca2+, or Bax.	false	Certain
E9	Activation	activation	positive_MolTransport__BAX______CASP9_E9	/tmp/positive_MolTransport__BAX______CASP9.txt	Upregulation of Bax expression by PRRSV infection was followed by disruption of the mitochondria transmembrane potential, resulting in cytochrome c redistridution to the cytoplasm and subsequent caspase-9 activation.	false	Certain
E10	Positive_regulation	activation	positive_MolTransport__BAX______CASP9_E10	/tmp/positive_MolTransport__BAX______CASP9.txt	Upregulation of Bax expression by PRRSV infection was followed by disruption of the mitochondria transmembrane potential, resulting in cytochrome c redistridution to the cytoplasm and subsequent caspase-9 activation.	false	Certain
E1	Regulation	activation	positive_MolTransport__BAX______CASP9_E1	/tmp/positive_MolTransport__BAX______CASP9.txt	Bax translocates to and permeabilizes the mitochondria, allowing the release of apoptogenic mediators and subsequent caspase-9 and caspase-3 activation, culminating in cardiomyocyte apoptosis..	false	Uncertain
E1	Binding	interacts	positive_DirectRegulation__SRC______PI3K_E1	/tmp/positive_DirectRegulation__SRC______PI3K.txt	positive DirectRegulation: SRC --+> PI3K :  Data from immunoprecipitation and immunoblotting assay reveal that Src interacts with c-Cbl and PI3K.	false	Certain
E1	Catalysis	ubiquitination	negative_ProtModification__MDM2______TP53_E1	/tmp/negative_ProtModification__MDM2______TP53.txt	negative ProtModification: MDM2 ---| TP53 :  Expression of Dmp1 antagonized ubiquitination of p53 by Mdm2 and promoted nuclear localization of p53.	false	Certain
E3	Ubiquitination	ubiquitination	negative_ProtModification__MDM2______TP53_E3	/tmp/negative_ProtModification__MDM2______TP53.txt	The model predicts existence of the HAUSP-regulated switch from auto- to p53 ubiquitination by Mdm2.	false	Certain
E4	Catalysis	catalyzed	negative_ProtModification__MDM2______TP53_E4	/tmp/negative_ProtModification__MDM2______TP53.txt	In vitro, p300 with MDM2 catalyzed p53 polyubiquitination, whereas MDM2 catalyzed p53 monoubiquitination.	false	Certain
E5	Ubiquitination	polyubiquitination	negative_ProtModification__MDM2______TP53_E5	/tmp/negative_ProtModification__MDM2______TP53.txt	In vitro, p300 with MDM2 catalyzed p53 polyubiquitination, whereas MDM2 catalyzed p53 monoubiquitination.	false	Certain
E6	Catalysis	catalyzed	negative_ProtModification__MDM2______TP53_E6	/tmp/negative_ProtModification__MDM2______TP53.txt	In vitro, p300 with MDM2 catalyzed p53 polyubiquitination, whereas MDM2 catalyzed p53 monoubiquitination.	false	Certain
E8	Ubiquitination	monoubiquitination	negative_ProtModification__MDM2______TP53_E8	/tmp/negative_ProtModification__MDM2______TP53.txt	In vitro, p300 with MDM2 catalyzed p53 polyubiquitination, whereas MDM2 catalyzed p53 monoubiquitination.	false	Certain
E9	Ubiquitination	ubiquitination	negative_ProtModification__MDM2______TP53_E9	/tmp/negative_ProtModification__MDM2______TP53.txt	Mitogenic signals activate p53 by induction of ARF expression, which inhibits p53 ubiquitination by MDM2.	false	Certain
E11	Catalysis	ubiquitination	negative_ProtModification__MDM2______TP53_E11	/tmp/negative_ProtModification__MDM2______TP53.txt	In addition to reactivating mutant p53, SCH529074 binding inhibits ubiquitination of p53 by HDM2.	false	Certain
E12	Ubiquitination	ubiquitylation	negative_ProtModification__MDM2______TP53_E12	/tmp/negative_ProtModification__MDM2______TP53.txt	In the present paper, we demonstrate that Sgk1 activates MDM2-dependent p53 ubiquitylation.	false	Certain
E7	Catalysis	dependent	negative_ProtModification__MDM2______TP53_E7	/tmp/negative_ProtModification__MDM2______TP53.txt	Pyk2 FERM promoted Mdm2-dependent p53 ubiquitination.	false	Certain
E2	Ubiquitination	ubiquitination	negative_ProtModification__MDM2______TP53_E2	/tmp/negative_ProtModification__MDM2______TP53.txt	Pyk2 FERM promoted Mdm2-dependent p53 ubiquitination.	false	Certain
E2	Positive_regulation	transactivate	positive_PromoterBinding__STAT5A______BCL2L1_E2	/tmp/positive_PromoterBinding__STAT5A______BCL2L1.txt	positive PromoterBinding: STAT5A --+> BCL2L1 :  STAT3 and STAT5a transcription factors become activated and translocate into the nucleus after CSF-1 stimulation (33) and have been shown to transactivate the bcl-x promoter (reviewed in Ref.34).	false	Certain
E1	Regulation	repression	positive_PromoterBinding__STAT5A______BCL2L1_E1	/tmp/positive_PromoterBinding__STAT5A______BCL2L1.txt	Rather, our data support a model in which ToxB-induced Rac inhibition in cerebellar granule neurons activates a novel proapoptotic Janus kinase/signal transducer and activator of transcription5 pathway that, following STAT5A phosphorylation and translocation to the nucleus, results in the transcriptional repression of prosurvival Bcl-xL and subsequent activation of caspase-3 and apoptosis.	false	Certain
E1	Negative_regulation	level	positive_Expression__Cytoxan______TP53_E1	/tmp/positive_Expression__Cytoxan______TP53.txt	positive Expression: Cytoxan --+> TP53 :  Cyclophosphamide treatment led to significant increase in p38 and p53 level as compared to control.	false	Certain
E1	Positive_regulation	activate	positive_ProtModification__RAF1______MAP2K2_E1	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	positive ProtModification: RAF1 --+> MAP2K2 :  Interestingly, A-Raf does not activate MEK2, although c-Raf can activate both MEK1 and MEK2.	false	Certain
E2	Activation	activate	positive_ProtModification__RAF1______MAP2K2_E2	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	positive ProtModification: RAF1 --+> MAP2K2 :  Interestingly, A-Raf does not activate MEK2, although c-Raf can activate both MEK1 and MEK2.	false	Certain
E3	Catalysis	regulator	positive_ProtModification__RAF1______MAP2K2_E3	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	Raf-1, a direct regulator of MKK1 and MKK2, was activated under these conditions, and a synergistic activation of MKK was observed upon coexpression of Raf-1 and MKP-1.	false	Certain
E4	Activation	activation	positive_ProtModification__RAF1______MAP2K2_E4	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	PD 098059 inhibited the activation of MAPKK2 by Raf with a much higher IC50 value (50 microM) and did not inhibit the phosphorylation of other Raf or MEK kinase substrates, indicating that it exerts its effect by binding to the inactive form of MAPKK1.	false	Certain
E5	Positive_regulation	activation	positive_ProtModification__RAF1______MAP2K2_E5	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	PD 098059 inhibited the activation of MAPKK2 by Raf with a much higher IC50 value (50 microM) and did not inhibit the phosphorylation of other Raf or MEK kinase substrates, indicating that it exerts its effect by binding to the inactive form of MAPKK1.	false	Certain
E6	Phosphorylation	phosphorylates	positive_ProtModification__RAF1______MAP2K2_E6	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	Raf phosphorylates and activates MEK1/MEK2 (31, 32).	false	Certain
E7	Phosphorylation	phosphorylated	positive_ProtModification__RAF1______MAP2K2_E7	/tmp/positive_ProtModification__RAF1______MAP2K2.txt	Furthermore, we show that the M. artiellia recombinant MEK-2 protein can phosphorylate and activate the M. artiellia recombinant MPK-1 and the recombinant MEK-2 itself can be phosphorylated and activated by immunoprecipitated mammalian Raf.	false	Uncertain
E1	Binding	binds	positive_DirectRegulation__GRB2______SOS1_E1	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	positive DirectRegulation: GRB2 --+> SOS1 :  Buday et al.(21) also showed that Grb2-SH2 binds p36 and hSos1.	false	Certain
E7	Positive_regulation	overcome negative regulation	positive_DirectRegulation__GRB2______SOS1_E7	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	These data argue against a role for Grb2 in the direct recruitment of Sos proteins to the plasma membrane and suggest that Grb2 may function to overcome negative regulation of Sos by its C terminus.	false	Certain
E2	Binding	interacted	positive_DirectRegulation__GRB2______SOS1_E2	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	The hSos1 interacted with growth factor receptor-bound protein 2 (GRB2) in vivo and in vitro.	false	Certain
E3	Binding	binds	positive_DirectRegulation__GRB2______SOS1_E3	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	Furthermore, Grb2 binds Sos1, and Sos1 is known to bind to Rac1 and activate it ( 32 ).	false	Certain
E4	Binding	interacts	positive_DirectRegulation__GRB2______SOS1_E4	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	Sos-1 interacts with the SH3-containing adaptor molecule Grb2.	false	Certain
E5	Binding	binding	positive_DirectRegulation__GRB2______SOS1_E5	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	We find that following EGF stimulation, the Sos1 protein associated with the EGFR is markedly less phosphorylated than the majority of the Sos1 within the cell and there was reduced binding of Grb2 with phosphorylated Sos1 protein in a direct binding assay.	false	Certain
E6	Binding	binding	positive_DirectRegulation__GRB2______SOS1_E6	/tmp/positive_DirectRegulation__GRB2______SOS1.txt	Phosphorylation of mSos1 did not affect binding of Grb2 to mSos1, but appeared to decrease binding of the mSos1-Grb2 complex to Shc and the EGF-receptor.	false	Certain
E1	Phosphorylation	phosphorylates	positive_ProtModification__JAK2______STAT3_E1	/tmp/positive_ProtModification__JAK2______STAT3.txt	positive ProtModification: JAK2 --+> STAT3 :  LEPRb activates JAK2 that subsequently phosphorylates and activates STAT3.	false	Certain
E2	Activation	activates	positive_ProtModification__JAK2______STAT3_E2	/tmp/positive_ProtModification__JAK2______STAT3.txt	positive ProtModification: JAK2 --+> STAT3 :  LEPRb activates JAK2 that subsequently phosphorylates and activates STAT3.	false	Certain
E3	Phosphorylation	phosphorylated	positive_ProtModification__JAK2______STAT3_E3	/tmp/positive_ProtModification__JAK2______STAT3.txt	STAT3 was phosphorylated by the tyrosine kinase Jak2 that was recruited to the alpha7 subunit of the nicotinic acetylcholine receptor.	false	Certain
E4	Positive_regulation	dependent	positive_ProtModification__JAK2______STAT3_E4	/tmp/positive_ProtModification__JAK2______STAT3.txt	G-Gly stimulated JAK2 phosphorylation and kinase activity and JAK2-dependent STAT3 phosphorylation and transcriptional activity.	false	Certain
E5	Phosphorylation	phosphorylation	positive_ProtModification__JAK2______STAT3_E5	/tmp/positive_ProtModification__JAK2______STAT3.txt	G-Gly stimulated JAK2 phosphorylation and kinase activity and JAK2-dependent STAT3 phosphorylation and transcriptional activity.	false	Uncertain
E6	Regulation	phosphorylate	positive_ProtModification__JAK2______STAT3_E6	/tmp/positive_ProtModification__JAK2______STAT3.txt	The PSD fraction also had a janus kinase 2 (Jak2)-like molecule, Jak2, believed to phosphorylate Stat3.	false	Certain
E7	Phosphorylation	phosphorylates	positive_ProtModification__JAK2______STAT3_E7	/tmp/positive_ProtModification__JAK2______STAT3.txt	JAK2 also phosphorylates LEPRb, STAT3, and multiple other downstream molecules.	false	Certain
E1	Regulation	regulation	positive_DirectRegulation__JAK2______PI3K_E1	/tmp/positive_DirectRegulation__JAK2______PI3K.txt	positive DirectRegulation: JAK2 --+> PI3K :  Furthermore, we found that both Src and JAK2 were necessary to PI3K regulation by this peptide.	false	Certain
E2	Regulation	interact	positive_DirectRegulation__JAK2______PI3K_E2	/tmp/positive_DirectRegulation__JAK2______PI3K.txt	AG490, on the other hand, is a tyrphostin tyrosine kinase inhibitor, which presumably would only block the substrate binding site and perhaps not affect the ability of Jak2 to interact with PI3K.	false	Certain
E1	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E1	/tmp/Expression__Doxorubicin______BIRC5.txt	Expression: Doxorubicin ---> BIRC5 :  Treatments with adriamycin and taxol increase survivin expression in cancer cells (8).	false	Certain
E2	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E2	/tmp/Expression__Doxorubicin______BIRC5.txt	The apoptotic rate of ASODN-treated cells was much higher than that of the control cells. survivin protein expression showed no significant variation between cells treated with liposome, adriamycin, SODN, and SODN+adriamycin (P>0.05), whereas compared with these 4 groups, cells treated with 400 ng/ml ASODN and 400 ng/ml ASODN+adriamycin had significantly lowered survivin mRNA expression (P<0.05), without significant differences between the latter two groups (P>0.05).	false	Certain
E3	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E3	/tmp/Expression__Doxorubicin______BIRC5.txt	The apoptotic rate of ASODN-treated cells was much higher than that of the control cells. survivin protein expression showed no significant variation between cells treated with liposome, adriamycin, SODN, and SODN+adriamycin (P>0.05), whereas compared with these 4 groups, cells treated with 400 ng/ml ASODN and 400 ng/ml ASODN+adriamycin had significantly lowered survivin mRNA expression (P<0.05), without significant differences between the latter two groups (P>0.05).	false	Certain
E4	Regulation	regulates	Expression__Doxorubicin______BIRC5_E4	/tmp/Expression__Doxorubicin______BIRC5.txt	We and others have previously demonstrated that the cancer therapeutic drug doxorubicin down-regulates survivin expression by a transcriptional mechanism (31-33).	false	Certain
E5	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E5	/tmp/Expression__Doxorubicin______BIRC5.txt	We and others have previously demonstrated that the cancer therapeutic drug doxorubicin down-regulates survivin expression by a transcriptional mechanism (31-33).	false	Certain
E6	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E6	/tmp/Expression__Doxorubicin______BIRC5.txt	For example, treatments with adriamycin and taxol increased survivin expression in MCF-7 cells (3).	false	Certain
E9	Negative_regulation	down-regulation	Expression__Doxorubicin______BIRC5_E9	/tmp/Expression__Doxorubicin______BIRC5.txt	Doxorubicin treatment results in down-regulation of Survivin protein levels only in parental CaCl cells, which contain functional p53.	false	Certain
E7	Positive_regulation	increased	Expression__Doxorubicin______BIRC5_E7	/tmp/Expression__Doxorubicin______BIRC5.txt	Here, exposure of breast carcinoma MCF-7 or cervical carcinoma HeLa cells to anticancer agents, including Adriamycin, Taxol, or UVB resulted in a 4-5-fold increased survivin expression.	false	Certain
E8	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E8	/tmp/Expression__Doxorubicin______BIRC5.txt	Here, exposure of breast carcinoma MCF-7 or cervical carcinoma HeLa cells to anticancer agents, including Adriamycin, Taxol, or UVB resulted in a 4-5-fold increased survivin expression.	false	Certain
E10	Gene_expression	expression	Expression__Doxorubicin______BIRC5_E10	/tmp/Expression__Doxorubicin______BIRC5.txt	Higher expression of survivin is induced by doxorubicin in QBC939.	false	Certain
E2	Phosphorylation	phosphorylates	positive_ProtModification__MAPK8______JUN_E2	/tmp/positive_ProtModification__MAPK8______JUN.txt	positive ProtModification: MAPK8 --+> JUN :  JNK phosphorylates c-Jun on Ser-63 and Ser-73, the result being induction of its transcriptional activity.	false	Certain
E3	Positive_regulation	enhanced	positive_ProtModification__MAPK8______JUN_E3	/tmp/positive_ProtModification__MAPK8______JUN.txt	In addition, testosterone significantly enhanced in vivo phosphorylation of c-jun by 4-HPR as well as JNK activation.	false	Certain
E7	Regulation	heterodimerization	positive_ProtModification__JAK1______JAK2_E7	/tmp/positive_ProtModification__JAK1______JAK2.txt	positive ProtModification: JAK1 --+> JAK2 :  The Levine laboratory reported that type I JAK2 inhibitors can induce a state of persistent JAK2 signaling in EPOR- or MPL-expressing myeloid cells that involves heterodimerization and trans-phosphorylation of JAK2 by JAK1 or TYK2 .	false	Certain
E2	Phosphorylation	phosphorylated	positive_ProtModification__JAK1______JAK2_E2	/tmp/positive_ProtModification__JAK1______JAK2.txt	Although both receptors result in an equivalent tyrosine phosphorylation of JAK1 (Fig. 5A, top panel), double tyrosine-phosphorylated and therefore activated JAK2 is better detectable when activating the murine receptor (Fig. 5A, bottom panel).	false	Certain
E3	Activation	activated	positive_ProtModification__JAK1______JAK2_E3	/tmp/positive_ProtModification__JAK1______JAK2.txt	Although both receptors result in an equivalent tyrosine phosphorylation of JAK1 (Fig. 5A, top panel), double tyrosine-phosphorylated and therefore activated JAK2 is better detectable when activating the murine receptor (Fig. 5A, bottom panel).	false	Certain
E4	Positive_regulation	activated	positive_ProtModification__JAK1______JAK2_E4	/tmp/positive_ProtModification__JAK1______JAK2.txt	Although both receptors result in an equivalent tyrosine phosphorylation of JAK1 (Fig. 5A, top panel), double tyrosine-phosphorylated and therefore activated JAK2 is better detectable when activating the murine receptor (Fig. 5A, bottom panel).	false	Certain
E6	Phosphorylation	phosphorylate	positive_ProtModification__JAK1______JAK2_E6	/tmp/positive_ProtModification__JAK1______JAK2.txt	Jak1 was found to equally phosphorylate the KN-Jak2 and KN-JH2Delta-Jak2 proteins (Fig. 7 B ).	false	Certain
E5	Negative_regulation	suppressed	positive_ProtModification__JAK1______JAK2_E5	/tmp/positive_ProtModification__JAK1______JAK2.txt	Finally, suppression of Jak1 by lentiviral delivery of Jak1 short hairpin RNA blocked PRL activation of ERK and signal transducer and activator of transcription 3 and suppressed PRL activation of Jak2, Stat5a, Stat5b, and Akt, as well as tyrosine phosphorylation of PRLR.	false	Certain
E1	Positive_regulation	inducing	positive_PromoterBinding__E2F1______CDKN2A_E1	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	positive PromoterBinding: E2F1 --+> CDKN2A :  It has been proposed that the E2F1 transcription factor serves as a link between the Rb/E2F proliferation pathway and the p53 apoptosis pathway by inducing the expression of p19ARF, a protein that regulates p53 stability.	false	Certain
E2	Positive_regulation	activates	positive_PromoterBinding__E2F1______CDKN2A_E2	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	It also has been reported previously that E2F-1 transcriptionally activates p14ARF expression (50).	false	Certain
E3	Gene_expression	expression	positive_PromoterBinding__E2F1______CDKN2A_E3	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	It also has been reported previously that E2F-1 transcriptionally activates p14ARF expression (50).	false	Certain
